InstructorID,InstructorName,DepartmentID,Email,HireDate
471,Dr. Christopher Young,1,davislisa@fcai.edu.eg,2020-01-08 00:00:00
472,Dr. Jacob Jacobson,5,ericsherman@fcai.edu.eg,2020-02-20 00:00:00
473,Dr. Jason Deleon,1,awoodard@fcai.edu.eg,2019-06-09 00:00:00
474,Dr. Troy Hall,2,oclay@fcai.edu.eg,2018-06-05 00:00:00
475,Dr. Samantha Strong,5,amy51@fcai.edu.eg,2019-10-07 00:00:00
476,Dr. Natalie Jones,5,hunterpeter@fcai.edu.eg,2021-02-03 00:00:00
477,Dr. Marcus Silva,3,traci74@fcai.edu.eg,2018-12-27 00:00:00
478,Dr. Brittany West,2,cody00@fcai.edu.eg,2016-03-08 00:00:00
479,Dr. Kelly Snyder,5,nancyfreeman@fcai.edu.eg,2018-11-20 00:00:00
480,Dr. Caleb Adams,1,philip73@fcai.edu.eg,2020-11-24 00:00:00
481,Dr. Jennifer Wells,6,brenda77@fcai.edu.eg,2016-09-29 00:00:00
482,Dr. Megan Hernandez,5,whitevirginia@fcai.edu.eg,2015-07-10 00:00:00
483,Dr. James Perez,4,holly03@fcai.edu.eg,2016-09-03 00:00:00
484,Dr. Heather Wright,2,lutzfrancis@fcai.edu.eg,2016-08-29 00:00:00
485,Dr. Donald Lozano,8,lschmidt@fcai.edu.eg,2017-05-31 00:00:00
486,Dr. Christine Morrison,5,nathan88@fcai.edu.eg,2020-04-17 00:00:00
487,Dr. Cathy Murray,8,amandaking@fcai.edu.eg,2015-07-27 00:00:00
488,Dr. Melissa Mason,6,courtneyosborne@fcai.edu.eg,2017-02-19 00:00:00
489,Dr. Lawrence Reed,5,reyesryan@fcai.edu.eg,2017-01-16 00:00:00
490,Dr. Devin Kent,6,droberts@fcai.edu.eg,2022-07-01 00:00:00
491,Dr. Kathleen Garcia,5,clarkvanessa@fcai.edu.eg,2016-09-08 00:00:00
492,Dr. Helen Gould,5,connereric@fcai.edu.eg,2018-09-11 00:00:00
493,Dr. Sandra Serrano,7,ohernandez@fcai.edu.eg,2018-10-21 00:00:00
494,Dr. Denise Wilson,2,cochrandonald@fcai.edu.eg,2019-12-09 00:00:00
495,Dr. Julie Butler,4,michael19@fcai.edu.eg,2022-10-21 00:00:00
496,Dr. Whitney Wang,8,kimwendy@fcai.edu.eg,2017-03-01 00:00:00
497,Dr. Danny Alvarez,7,velezrebecca@fcai.edu.eg,2019-01-12 00:00:00
498,Dr. Kevin Perez,3,wmitchell@fcai.edu.eg,2022-01-24 00:00:00
499,Dr. Ronald Evans,2,gibsonsusan@fcai.edu.eg,2022-06-10 00:00:00
500,Dr. Ann Chandler,7,kholmes@fcai.edu.eg,2016-07-06 00:00:00
501,Dr. Regina Beck,8,smithjulie@fcai.edu.eg,2015-06-08 00:00:00
502,Dr. Sean Saunders,3,clairefinley@fcai.edu.eg,2021-09-23 00:00:00
503,Dr. Robert Morse,4,smithrobert@fcai.edu.eg,2023-02-05 00:00:00
504,Dr. Erik Barker,4,brookssuzanne@fcai.edu.eg,2021-09-18 00:00:00
505,Dr. Jeffrey Jackson,6,colealyssa@fcai.edu.eg,2017-06-12 00:00:00
506,Dr. Melissa Kelley,7,michellethomas@fcai.edu.eg,2020-05-17 00:00:00
507,Dr. Carlos Garcia,8,richardtim@fcai.edu.eg,2021-05-04 00:00:00
508,Dr. Edward Bailey,4,danielwilliams@fcai.edu.eg,2019-11-14 00:00:00
509,Dr. Emily Brooks,7,mark31@fcai.edu.eg,2022-08-03 00:00:00
510,Dr. Matthew Wright,4,carl56@fcai.edu.eg,2017-03-22 00:00:00
511,Dr. Gabrielle Porter,8,wjohnson@fcai.edu.eg,2021-08-22 00:00:00
512,Dr. Shelley Bell,5,george20@fcai.edu.eg,2016-01-31 00:00:00
513,Dr. Sarah Wilson,1,gfox@fcai.edu.eg,2015-01-16 00:00:00
514,Dr. Austin Gray,8,newmanashley@fcai.edu.eg,2020-04-06 00:00:00
515,Dr. Mikayla Washington,8,brenda96@fcai.edu.eg,2021-08-02 00:00:00
516,Dr. Jennifer Salinas,6,marissajackson@fcai.edu.eg,2017-11-07 00:00:00
517,Dr. Bethany Parks,8,gyoung@fcai.edu.eg,2022-09-27 00:00:00
518,Dr. Jamie Powers,3,jaclyn35@fcai.edu.eg,2015-10-06 00:00:00
519,Dr. Steven Tanner,1,jacobwolf@fcai.edu.eg,2021-11-24 00:00:00
520,Dr. Donald Page,8,jonesdavid@fcai.edu.eg,2015-11-20 00:00:00
521,Dr. David Johnson,3,thomas36@fcai.edu.eg,2018-02-18 00:00:00
522,Dr. Jeffrey Martinez,5,bethany00@fcai.edu.eg,2022-01-27 00:00:00
523,Dr. Patricia Lee,1,gsteele@fcai.edu.eg,2017-03-13 00:00:00
524,Dr. Amy Hampton,4,ytorres@fcai.edu.eg,2017-07-27 00:00:00
525,Dr. Brandon Taylor,8,qmorrison@fcai.edu.eg,2019-07-12 00:00:00
526,Dr. Jeremy Velez,2,jason99@fcai.edu.eg,2020-12-07 00:00:00
527,Dr. John Gray,5,ewallace@fcai.edu.eg,2015-03-31 00:00:00
528,Dr. Brooke Gray,4,michelle98@fcai.edu.eg,2015-02-22 00:00:00
529,Dr. Ryan Williams,5,cgriffith@fcai.edu.eg,2019-08-30 00:00:00
530,Dr. Richard Farrell,4,pattersonbrian@fcai.edu.eg,2017-11-24 00:00:00
531,Dr. Laura Thomas,6,smithstacey@fcai.edu.eg,2015-12-04 00:00:00
532,Dr. James Underwood,5,petersendebra@fcai.edu.eg,2019-08-12 00:00:00
533,Dr. James Olson,4,davidbaldwin@fcai.edu.eg,2016-03-17 00:00:00
534,Dr. Samuel Salinas,3,lgrant@fcai.edu.eg,2019-05-28 00:00:00
535,Dr. Morgan Howard,6,taylor49@fcai.edu.eg,2015-03-13 00:00:00
536,Dr. Adam Payne,8,mfloyd@fcai.edu.eg,2016-07-14 00:00:00
537,Dr. Melissa Mercer,2,david33@fcai.edu.eg,2022-10-20 00:00:00
538,Dr. William Parker,2,pdouglas@fcai.edu.eg,2021-06-15 00:00:00
539,Dr. Justin Jarvis,1,vincent18@fcai.edu.eg,2018-04-18 00:00:00
540,Dr. Scott Cummings,3,qodonnell@fcai.edu.eg,2017-10-01 00:00:00
541,Dr. Nicholas Young,7,kevin37@fcai.edu.eg,2018-10-24 00:00:00
542,Dr. Lisa Moore,6,albertalvarez@fcai.edu.eg,2019-06-02 00:00:00
543,Dr. Andrew Harvey,6,xsmith@fcai.edu.eg,2019-10-26 00:00:00
544,Dr. Anne Cobb,1,lperez@fcai.edu.eg,2016-12-03 00:00:00
545,Dr. Mark Dawson,4,matthew48@fcai.edu.eg,2015-07-23 00:00:00
546,Dr. Jodi Walter,5,sarah70@fcai.edu.eg,2021-09-20 00:00:00
547,Dr. Tonya Palmer,7,richard89@fcai.edu.eg,2015-04-13 00:00:00
548,Dr. Patrick Park,5,sharon80@fcai.edu.eg,2020-03-23 00:00:00
549,Dr. Scott Le,6,eandrews@fcai.edu.eg,2017-12-19 00:00:00
550,Dr. Benjamin Mills,2,christina83@fcai.edu.eg,2020-07-22 00:00:00
551,Dr. Jeremy Carter,7,carol71@fcai.edu.eg,2022-06-26 00:00:00
552,Dr. David Chung,5,brandymayer@fcai.edu.eg,2023-01-28 00:00:00
553,Dr. Jacqueline Hawkins,6,edwardscathy@fcai.edu.eg,2018-04-17 00:00:00
554,Dr. Michael Richardson,8,samanthawilliams@fcai.edu.eg,2015-12-07 00:00:00
555,Dr. Matthew Butler,6,clarkjoseph@fcai.edu.eg,2016-05-09 00:00:00
556,Dr. Christy Zimmerman,7,jbright@fcai.edu.eg,2015-04-08 00:00:00
557,Dr. Rhonda Padilla,7,stewartjeffrey@fcai.edu.eg,2019-11-25 00:00:00
558,Dr. Pam Martin,7,amonroe@fcai.edu.eg,2019-12-04 00:00:00
559,Dr. Michael Thompson,6,thomaswhite@fcai.edu.eg,2017-04-23 00:00:00
560,Dr. Kim Sullivan,4,gsmith@fcai.edu.eg,2018-05-30 00:00:00
561,Dr. Benjamin Jones,7,andrewsmith@fcai.edu.eg,2020-12-13 00:00:00
562,Dr. Michael King,2,anthonypatterson@fcai.edu.eg,2022-07-02 00:00:00
563,Dr. Sharon Kerr,4,wparker@fcai.edu.eg,2018-10-11 00:00:00
564,Dr. Michael Alvarez,4,vsmith@fcai.edu.eg,2019-10-04 00:00:00
565,Dr. Michael Morris,6,frhodes@fcai.edu.eg,2020-07-13 00:00:00
566,Dr. Mary Martinez,4,meghanthomas@fcai.edu.eg,2018-08-02 00:00:00
567,Dr. Jaime Hendricks,8,christinesalinas@fcai.edu.eg,2018-02-15 00:00:00
568,Dr. Kayla Miller,1,brenda27@fcai.edu.eg,2015-02-22 00:00:00
569,Dr. Ricky Bender,7,ucaldwell@fcai.edu.eg,2021-05-20 00:00:00
570,Dr. John Allen,4,katherineschaefer@fcai.edu.eg,2021-03-07 00:00:00
571,Dr. Gregory Reed,7,washingtonkatherine@fcai.edu.eg,2017-01-31 00:00:00
572,Dr. David Wood,4,floydkelly@fcai.edu.eg,2021-04-18 00:00:00
573,Dr. Crystal Morse,6,nharris@fcai.edu.eg,2017-10-31 00:00:00
574,Dr. Lauren Bailey,4,jessica52@fcai.edu.eg,2016-04-30 00:00:00
575,Dr. Joseph Rojas,3,lewispatrick@fcai.edu.eg,2021-06-05 00:00:00
576,Dr. Christopher Davis,1,espinozatimothy@fcai.edu.eg,2017-10-03 00:00:00
577,Dr. Melissa Horton,4,melissa57@fcai.edu.eg,2015-06-15 00:00:00
578,Dr. Michael Hernandez,3,rita31@fcai.edu.eg,2015-12-05 00:00:00
579,Dr. Lisa Howard,1,murraydavid@fcai.edu.eg,2018-10-27 00:00:00
580,Dr. Mary Carr,3,jduncan@fcai.edu.eg,2018-09-26 00:00:00
581,Dr. Julia Mason,4,sjackson@fcai.edu.eg,2023-01-30 00:00:00
582,Dr. Amber Clark,5,connie02@fcai.edu.eg,2017-01-14 00:00:00
583,Dr. Philip Evans,3,jennifer36@fcai.edu.eg,2016-07-31 00:00:00
584,Dr. Anna Blake,5,zunigajonathan@fcai.edu.eg,2016-09-22 00:00:00
585,Dr. Christopher Brooks,7,laneaaron@fcai.edu.eg,2016-02-23 00:00:00
586,Dr. Ralph Russell,6,samanthavalentine@fcai.edu.eg,2015-06-06 00:00:00
587,Dr. Carlos Richard,4,bbowman@fcai.edu.eg,2022-07-02 00:00:00
588,Dr. Nicole West,5,emilybrown@fcai.edu.eg,2019-10-12 00:00:00
589,Dr. Wendy Gill,2,ramosjohn@fcai.edu.eg,2015-08-08 00:00:00
590,Dr. Dana Smith,2,daniel33@fcai.edu.eg,2020-07-26 00:00:00
591,Dr. Joseph Smith,7,rebeccanguyen@fcai.edu.eg,2019-10-10 00:00:00
592,Dr. Christopher Wood,3,leejohn@fcai.edu.eg,2015-11-06 00:00:00
593,Dr. Danny Coleman,2,cheryl45@fcai.edu.eg,2017-02-17 00:00:00
594,Dr. Amy Kane,8,andreabrown@fcai.edu.eg,2023-01-24 00:00:00
595,Dr. Erik Miller,3,aaronolson@fcai.edu.eg,2018-05-24 00:00:00
596,Dr. David Lee,3,andersonkyle@fcai.edu.eg,2020-11-13 00:00:00
597,Dr. Bethany Lang,4,brendapowers@fcai.edu.eg,2018-11-15 00:00:00
598,Dr. Lisa Cooper,8,theodoremartinez@fcai.edu.eg,2019-06-08 00:00:00
599,Dr. Ethan Schmidt,4,deborahlawson@fcai.edu.eg,2018-04-22 00:00:00
600,Dr. Pamela Vargas,5,dhernandez@fcai.edu.eg,2017-01-09 00:00:00
601,Dr. Gregory Donaldson,1,aclark@fcai.edu.eg,2015-07-05 00:00:00
602,Dr. Daniel Turner,5,adamsamy@fcai.edu.eg,2019-09-03 00:00:00
603,Dr. Joseph Beasley,1,dmorgan@fcai.edu.eg,2016-04-09 00:00:00
604,Dr. Ian Meadows,8,zwhite@fcai.edu.eg,2020-09-01 00:00:00
605,Dr. Cody Ortega,2,dominicnelson@fcai.edu.eg,2019-10-19 00:00:00
606,Dr. Crystal Evans,1,jleon@fcai.edu.eg,2017-06-05 00:00:00
607,Dr. Jocelyn Daniels,7,bettymartinez@fcai.edu.eg,2017-11-24 00:00:00
608,Dr. Jill Armstrong,3,tstrong@fcai.edu.eg,2019-07-31 00:00:00
609,Dr. Jay Velasquez,7,peggyfreeman@fcai.edu.eg,2021-04-17 00:00:00
610,Dr. Linda Bond,1,matthew68@fcai.edu.eg,2018-04-30 00:00:00
611,Dr. Vincent Hancock,3,ddennis@fcai.edu.eg,2022-03-29 00:00:00
612,Dr. Stephanie Hurst,6,elizabeth18@fcai.edu.eg,2015-08-29 00:00:00
613,Dr. John Spencer,8,joanna23@fcai.edu.eg,2019-07-19 00:00:00
614,Dr. Dawn Johnson,1,christinesharp@fcai.edu.eg,2019-05-20 00:00:00
615,Dr. Elizabeth Robinson,5,fcunningham@fcai.edu.eg,2019-03-10 00:00:00
616,Dr. Sharon Padilla,8,nancy86@fcai.edu.eg,2022-10-26 00:00:00
617,Dr. Mark Johnson,4,johnstonrebecca@fcai.edu.eg,2021-03-12 00:00:00
618,Dr. Thomas Matthews,8,fnguyen@fcai.edu.eg,2022-11-20 00:00:00
619,Dr. Debra Aguirre,8,crystal03@fcai.edu.eg,2020-09-07 00:00:00
620,Dr. Chad Taylor,6,udaniel@fcai.edu.eg,2019-05-21 00:00:00
621,Dr. Wayne Colon,8,kford@fcai.edu.eg,2018-05-13 00:00:00
622,Dr. Donald Smith,4,johnsondeborah@fcai.edu.eg,2022-11-30 00:00:00
623,Dr. Nicholas Hoover,7,jvasquez@fcai.edu.eg,2016-09-27 00:00:00
624,Dr. Leah Schmitt,8,rojasdenise@fcai.edu.eg,2015-01-14 00:00:00
625,Dr. Chelsea Smith,4,powersjames@fcai.edu.eg,2022-10-28 00:00:00
626,Dr. Devin Gomez,7,lisapalmer@fcai.edu.eg,2023-02-03 00:00:00
627,Dr. Brooke Powell,2,staceytaylor@fcai.edu.eg,2018-05-31 00:00:00
628,Dr. Nathan Harris,3,ecarter@fcai.edu.eg,2022-07-21 00:00:00
629,Dr. Thomas Camacho,2,alex45@fcai.edu.eg,2020-01-17 00:00:00
630,Dr. Edward Lawson,6,cummingsjohn@fcai.edu.eg,2021-04-08 00:00:00
631,Dr. Timothy Quinn,3,qmcgrath@fcai.edu.eg,2022-12-23 00:00:00
632,Dr. Kimberly Mason,3,bgeorge@fcai.edu.eg,2018-09-10 00:00:00
633,Dr. Kylie Delacruz,5,smccarty@fcai.edu.eg,2022-10-07 00:00:00
634,Dr. Christina Brown,2,baileysean@fcai.edu.eg,2019-12-04 00:00:00
635,Dr. Angela Ford,4,othompson@fcai.edu.eg,2022-10-27 00:00:00
636,Dr. Daniel Quinn,4,cookdavid@fcai.edu.eg,2015-02-26 00:00:00
637,Dr. Michael Warren,5,sharon33@fcai.edu.eg,2020-01-20 00:00:00
638,Dr. Ricky Clarke,8,farrellrobert@fcai.edu.eg,2018-10-16 00:00:00
639,Dr. Seth Johnson,2,ctyler@fcai.edu.eg,2017-07-20 00:00:00
640,Dr. Jaclyn Robertson,5,kayla53@fcai.edu.eg,2021-05-22 00:00:00
641,Dr. James Scott,2,amber53@fcai.edu.eg,2020-07-23 00:00:00
642,Dr. Krista Garza,5,ashley38@fcai.edu.eg,2016-11-06 00:00:00
643,Dr. Misty Fuller,3,mathew85@fcai.edu.eg,2017-05-24 00:00:00
644,Dr. Thomas Miller,1,chad76@fcai.edu.eg,2019-11-02 00:00:00
645,Dr. Melissa Herrera,5,brian62@fcai.edu.eg,2021-04-21 00:00:00
646,Dr. Matthew Hill,5,kellylee@fcai.edu.eg,2019-11-19 00:00:00
647,Dr. Natalie Ramsey,7,cynthiachavez@fcai.edu.eg,2020-09-26 00:00:00
648,Dr. Richard Morgan,5,andradejames@fcai.edu.eg,2016-06-22 00:00:00
649,Dr. Timothy Morales,5,scottdavid@fcai.edu.eg,2020-06-11 00:00:00
650,Dr. Matthew Travis,5,sara98@fcai.edu.eg,2021-04-09 00:00:00
651,Dr. Roy Allen,8,jordanjohnson@fcai.edu.eg,2020-01-22 00:00:00
652,Dr. Terrance Brown,4,dustin87@fcai.edu.eg,2020-09-26 00:00:00
653,Dr. Anthony Miller,8,crystal27@fcai.edu.eg,2020-04-01 00:00:00
654,Dr. Greg Mitchell,3,qramos@fcai.edu.eg,2015-07-30 00:00:00
655,Dr. Sheila Cortez,3,cassidy51@fcai.edu.eg,2017-02-01 00:00:00
656,Dr. Emily Johnson,1,john07@fcai.edu.eg,2022-09-24 00:00:00
657,Dr. Anthony Sharp,8,ehernandez@fcai.edu.eg,2020-08-30 00:00:00
658,Dr. Jared Wise,4,alexander86@fcai.edu.eg,2017-11-26 00:00:00
659,Dr. Andrew Torres,4,alexrobertson@fcai.edu.eg,2017-02-21 00:00:00
660,Dr. Cynthia Lloyd,5,martinkyle@fcai.edu.eg,2020-03-29 00:00:00
661,Dr. Kelly Bullock,5,jeromemorgan@fcai.edu.eg,2016-08-22 00:00:00
662,Dr. Victoria Walsh,6,dthomas@fcai.edu.eg,2017-06-22 00:00:00
663,Dr. Robert Kaufman,3,cdavis@fcai.edu.eg,2015-04-16 00:00:00
664,Dr. Ryan Anderson,4,guzmanjoy@fcai.edu.eg,2019-06-30 00:00:00
665,Dr. Tabitha Gilbert,2,johnsonpatrick@fcai.edu.eg,2018-01-06 00:00:00
666,Dr. Kevin Wilson,7,faulknergregory@fcai.edu.eg,2019-03-01 00:00:00
667,Dr. Katie Russell,4,melissa00@fcai.edu.eg,2016-01-14 00:00:00
668,Dr. Charles Elliott,2,renee11@fcai.edu.eg,2019-11-25 00:00:00
669,Dr. Crystal Gallegos,5,imccormick@fcai.edu.eg,2017-10-08 00:00:00
670,Dr. Shannon Smith,4,derekwise@fcai.edu.eg,2018-10-19 00:00:00
671,Dr. Emma Caldwell,1,robin67@fcai.edu.eg,2015-02-17 00:00:00
672,Dr. Daniel Franklin,3,courtneygarcia@fcai.edu.eg,2020-12-29 00:00:00
673,Dr. Jodi Wade,6,michaelcampbell@fcai.edu.eg,2021-10-06 00:00:00
674,Dr. Daniel Norton,2,ericoconnor@fcai.edu.eg,2018-03-03 00:00:00
675,Dr. Diane Chapman,2,kendrahubbard@fcai.edu.eg,2015-05-28 00:00:00
676,Dr. Jorge Jones,2,ekim@fcai.edu.eg,2017-03-08 00:00:00
677,Dr. Tanya Cooper,3,kimberlymoore@fcai.edu.eg,2022-03-17 00:00:00
678,Dr. Jesse Thomas,6,iarnold@fcai.edu.eg,2020-03-17 00:00:00
679,Dr. Fernando Abbott,6,thamilton@fcai.edu.eg,2019-04-28 00:00:00
680,Dr. Michelle Jones,7,leenancy@fcai.edu.eg,2022-07-22 00:00:00
681,Dr. Jamie Key,8,elizabeth56@fcai.edu.eg,2015-02-06 00:00:00
682,Dr. Ashley Flores,2,dennis77@fcai.edu.eg,2016-01-09 00:00:00
683,Dr. Kristin Perez,5,kevin93@fcai.edu.eg,2016-12-08 00:00:00
684,Dr. James Skinner,7,joshuacoleman@fcai.edu.eg,2020-10-11 00:00:00
685,Dr. Laura Johnson,6,zdavis@fcai.edu.eg,2016-09-20 00:00:00
686,Dr. Krystal Reyes,3,sheltonteresa@fcai.edu.eg,2022-08-20 00:00:00
687,Dr. Thomas Wong,8,lleon@fcai.edu.eg,2016-07-15 00:00:00
688,Dr. Jeremy Spencer,7,munoztimothy@fcai.edu.eg,2015-06-03 00:00:00
689,Dr. Shane Fernandez,8,jacksonelizabeth@fcai.edu.eg,2016-04-19 00:00:00
690,Dr. Carly Moore,2,hesskimberly@fcai.edu.eg,2016-05-03 00:00:00
691,Dr. William Simon,3,sharongonzalez@fcai.edu.eg,2021-02-02 00:00:00
692,Dr. Benjamin Schroeder,5,russell31@fcai.edu.eg,2018-04-01 00:00:00
693,Dr. Christopher Jones,5,garrisonjessica@fcai.edu.eg,2018-04-01 00:00:00
694,Dr. Cory Rodgers,4,stephen16@fcai.edu.eg,2018-09-30 00:00:00
695,Dr. Dylan Porter,1,kevin00@fcai.edu.eg,2017-10-18 00:00:00
696,Dr. Donna Ortiz,8,dnorman@fcai.edu.eg,2016-05-05 00:00:00
697,Dr. Derrick Walls,3,davischristopher@fcai.edu.eg,2017-08-19 00:00:00
698,Dr. Brandon Collier,1,parkermelanie@fcai.edu.eg,2016-08-28 00:00:00
699,Dr. Willie Keller,8,harriskeith@fcai.edu.eg,2016-08-06 00:00:00
700,Dr. Jeanne Ponce,8,robert83@fcai.edu.eg,2018-02-04 00:00:00
701,Dr. Katherine Stevens,7,ann13@fcai.edu.eg,2020-02-11 00:00:00
702,Dr. Teresa Ford,1,brownsharon@fcai.edu.eg,2015-09-13 00:00:00
703,Dr. Frank Hobbs,7,tbrown@fcai.edu.eg,2022-10-10 00:00:00
704,Dr. Chad Stanton,7,qchapman@fcai.edu.eg,2020-11-24 00:00:00
705,Dr. Christina Carr,4,randy89@fcai.edu.eg,2018-12-04 00:00:00
706,Dr. Chelsea Cruz,8,johnsonmeredith@fcai.edu.eg,2016-02-11 00:00:00
707,Dr. Jessica Collins,4,raymondbonilla@fcai.edu.eg,2018-10-06 00:00:00
708,Dr. Daniel Lucas,7,uvelasquez@fcai.edu.eg,2015-11-12 00:00:00
709,Dr. Juan Watson,4,christiandiaz@fcai.edu.eg,2015-12-08 00:00:00
710,Dr. Thomas King,4,julie55@fcai.edu.eg,2015-09-02 00:00:00
711,Dr. Vanessa Hoffman,7,ralph66@fcai.edu.eg,2015-08-30 00:00:00
712,Dr. Janet Murphy,1,kathleen94@fcai.edu.eg,2015-01-25 00:00:00
713,Dr. Jessica Hernandez,6,theresa06@fcai.edu.eg,2016-09-22 00:00:00
714,Dr. Melissa Jacobs,5,xwilliams@fcai.edu.eg,2020-11-06 00:00:00
715,Dr. Carmen Roberts,5,wschneider@fcai.edu.eg,2019-04-29 00:00:00
716,Dr. Angela Cortez,6,ramirezdavid@fcai.edu.eg,2016-11-09 00:00:00
717,Dr. Bryan Reese,5,ewingnancy@fcai.edu.eg,2021-12-03 00:00:00
718,Dr. William Martin,7,xsmith@fcai.edu.eg,2017-07-16 00:00:00
719,Dr. Phillip Shepard,4,ohernandez@fcai.edu.eg,2020-05-29 00:00:00
720,Dr. Raven Johnson,5,muellerandrew@fcai.edu.eg,2019-06-21 00:00:00
721,Dr. Robert Barron,7,perezcody@fcai.edu.eg,2020-01-15 00:00:00
722,Dr. Crystal Coleman,4,fwilliamson@fcai.edu.eg,2020-12-17 00:00:00
723,Dr. Lisa Ramos,2,shannon92@fcai.edu.eg,2019-02-08 00:00:00
724,Dr. Jason Pham,1,nicholskevin@fcai.edu.eg,2019-07-03 00:00:00
725,Dr. Andre Hampton,1,jillianhudson@fcai.edu.eg,2021-04-17 00:00:00
726,Dr. Ana Smith,7,tmitchell@fcai.edu.eg,2019-03-26 00:00:00
727,Dr. Brian Gross,4,jacob83@fcai.edu.eg,2018-08-04 00:00:00
728,Dr. Kenneth Branch,1,ramirezvictoria@fcai.edu.eg,2023-03-18 00:00:00
729,Dr. Robin Johnson,6,jacob42@fcai.edu.eg,2020-09-11 00:00:00
730,Dr. Samuel Price,6,iross@fcai.edu.eg,2016-05-22 00:00:00
731,Dr. Audrey Jones,2,michaelmunoz@fcai.edu.eg,2018-02-09 00:00:00
732,Dr. Heather Nguyen,7,chaneywendy@fcai.edu.eg,2019-08-26 00:00:00
733,Dr. Bethany Harper,3,icollins@fcai.edu.eg,2015-09-22 00:00:00
734,Dr. Harry Martin,5,larry46@fcai.edu.eg,2017-03-31 00:00:00
735,Dr. Wesley Newman,5,ewingdavid@fcai.edu.eg,2016-10-15 00:00:00
1073,Dr. Edward Mccoy,1,nelsonkathleen@fcai.edu.eg,2015-01-08 00:00:00
1074,Dr. Dylan Russell,7,cynthiahorton@fcai.edu.eg,2020-08-27 00:00:00
1075,Dr. Tara Dickson,8,gutierrezdavid@fcai.edu.eg,2022-12-06 00:00:00
1076,Dr. Jennifer Fuller,8,vmercer@fcai.edu.eg,2018-04-26 00:00:00
1077,Dr. Andrew Hall,2,shaunpierce@fcai.edu.eg,2016-07-07 00:00:00
1078,Dr. John Williams,6,sarahallen@fcai.edu.eg,2022-11-14 00:00:00
1079,Dr. Robert Green,8,harrisonmelissa@fcai.edu.eg,2019-08-30 00:00:00
1080,Dr. Angela Rowland,5,michelefischer@fcai.edu.eg,2016-11-16 00:00:00
1081,Dr. Michael Hines,7,kelly84@fcai.edu.eg,2020-02-15 00:00:00
1082,Dr. Jose Hill,4,pstone@fcai.edu.eg,2017-07-31 00:00:00
1083,Dr. Anthony Flores,6,michellesmith@fcai.edu.eg,2016-10-22 00:00:00
1084,Dr. Todd Phelps,7,gregoryspencer@fcai.edu.eg,2017-08-14 00:00:00
1085,Dr. Douglas Lee,4,mackjill@fcai.edu.eg,2022-11-11 00:00:00
1086,Dr. Willie Williams,3,vickie68@fcai.edu.eg,2021-05-29 00:00:00
1087,Dr. Kimberly George,7,xhernandez@fcai.edu.eg,2018-08-19 00:00:00
1088,Dr. Angel Mcdaniel,5,caseytorres@fcai.edu.eg,2016-07-22 00:00:00
1089,Dr. Stephanie Dyer,3,russell28@fcai.edu.eg,2017-11-12 00:00:00
1090,Dr. Ricky Guerrero,4,kevinwoods@fcai.edu.eg,2021-08-31 00:00:00
1091,Dr. Kristin Jenkins,6,courtney59@fcai.edu.eg,2023-02-19 00:00:00
1092,Dr. David Middleton,6,obrown@fcai.edu.eg,2023-01-21 00:00:00
1093,Dr. Deanna Davis,8,mosestimothy@fcai.edu.eg,2018-11-10 00:00:00
1094,Dr. Steven Perez,8,taylorbenjamin@fcai.edu.eg,2015-10-15 00:00:00
1095,Dr. David Mcbride,6,mistykennedy@fcai.edu.eg,2021-04-11 00:00:00
1096,Dr. Heather Garza,1,antoniogreer@fcai.edu.eg,2015-08-30 00:00:00
1097,Dr. James Rasmussen,8,zrivera@fcai.edu.eg,2016-08-21 00:00:00
1098,Dr. Jacob Yates,4,monicajones@fcai.edu.eg,2022-07-14 00:00:00
1099,Dr. Laura Brown,8,amanda05@fcai.edu.eg,2022-07-01 00:00:00
1100,Dr. Alicia Little,2,nwilliams@fcai.edu.eg,2020-03-24 00:00:00
1101,Dr. Emily Scott,3,hnunez@fcai.edu.eg,2018-04-12 00:00:00
1102,Dr. Jesse Freeman,2,camachomelissa@fcai.edu.eg,2016-05-30 00:00:00
1103,Dr. James Ibarra,8,crawfordheather@fcai.edu.eg,2021-09-16 00:00:00
1104,Dr. Stephen Bell,6,zarnold@fcai.edu.eg,2015-03-24 00:00:00
1105,Dr. Matthew Jones,1,daniellemiddleton@fcai.edu.eg,2019-09-29 00:00:00
1106,Dr. Sandra Evans,3,kristensantos@fcai.edu.eg,2021-08-24 00:00:00
1107,Dr. Matthew Lucas,4,glopez@fcai.edu.eg,2018-08-17 00:00:00
1108,Dr. Allison Smith,3,samantha23@fcai.edu.eg,2016-10-01 00:00:00
1109,Dr. Barbara Pace,8,mhouse@fcai.edu.eg,2018-12-24 00:00:00
1110,Dr. Kevin Alexander,8,watsonjacqueline@fcai.edu.eg,2021-01-08 00:00:00
1111,Dr. David Lindsey,3,bruce26@fcai.edu.eg,2019-05-02 00:00:00
1112,Dr. Joseph Robinson,3,michaelhodges@fcai.edu.eg,2015-05-09 00:00:00
1113,Dr. Joshua Hunt,3,miakelly@fcai.edu.eg,2020-12-02 00:00:00
1114,Dr. Victoria Rosales,3,zzamora@fcai.edu.eg,2020-12-28 00:00:00
1115,Dr. Kenneth Gomez,8,smithrobert@fcai.edu.eg,2015-07-12 00:00:00
1116,Dr. Jennifer Reynolds,3,webbjohnny@fcai.edu.eg,2018-02-11 00:00:00
